round,val_loss,val_acc,test_loss,test_acc
475,11.7517,0.1852,12.3384,0.1898
476,11.8051,0.1874,12.4107,0.1899
477,11.9555,0.1826,12.4600,0.1902
478,11.8985,0.1826,12.4178,0.1911
479,11.7960,0.1832,12.3763,0.1900
480,11.7733,0.1842,12.4021,0.1912
481,11.8158,0.1892,12.4613,0.1910
482,11.9248,0.1874,12.4644,0.1902
483,11.8811,0.1868,12.4773,0.1907
484,11.8920,0.1858,12.5084,0.1922
485,12.0143,0.1834,12.5456,0.1909
486,12.0190,0.1858,12.5549,0.1932
487,12.0479,0.1794,12.5794,0.1922
488,12.0287,0.1888,12.6246,0.1896
489,12.0778,0.1804,12.6369,0.1921
490,12.0970,0.1914,12.7083,0.1887
491,12.0352,0.1882,12.6838,0.1888
492,12.0807,0.1844,12.7063,0.1899
493,12.2194,0.1848,12.7169,0.1920
494,12.0643,0.1902,12.7416,0.1917
495,12.1621,0.1884,12.6960,0.1913
496,12.0003,0.1876,12.7367,0.1900
497,12.0787,0.1876,12.6995,0.1924
498,12.2213,0.1896,12.7797,0.1922
499,12.1450,0.1866,12.7211,0.1921
500,12.2551,0.1848,12.7884,0.1920
501,12.2174,0.1822,12.7521,0.1928
502,12.2475,0.1826,12.7789,0.1930
503,12.2602,0.1766,12.7789,0.1920
504,12.2247,0.1826,12.7990,0.1902
505,12.1890,0.1844,12.7542,0.1905
506,12.1799,0.1866,12.7658,0.1894
507,12.2625,0.1842,12.7380,0.1931
508,12.2045,0.1810,12.7945,0.1911
509,12.2207,0.1924,12.8351,0.1906
510,12.3209,0.1854,12.8480,0.1922
511,12.2788,0.1894,12.8715,0.1903
512,12.2903,0.1852,12.8638,0.1914
513,12.3061,0.1836,12.8658,0.1909
514,12.1750,0.1798,12.8931,0.1908
515,12.3076,0.1886,12.8876,0.1919
516,12.3805,0.1938,12.9529,0.1926
517,12.2866,0.1830,12.9545,0.1922
518,12.3993,0.1860,12.9539,0.1934
519,12.3873,0.1856,13.0162,0.1929
520,12.3010,0.1900,12.9952,0.1925
521,12.4967,0.1862,12.9991,0.1909
522,12.3541,0.1880,13.0055,0.1935
523,12.4386,0.1876,13.0339,0.1927
524,12.3865,0.1842,12.9849,0.1918
525,12.3359,0.1876,12.9669,0.1897
526,12.3414,0.1850,12.9868,0.1908
527,12.4703,0.1780,13.0567,0.1920
528,12.5913,0.1860,13.0556,0.1894
529,12.5059,0.1854,13.0986,0.1902
530,12.3658,0.1884,13.0141,0.1905
531,12.3873,0.1860,13.0248,0.1938
532,12.5593,0.1846,13.0343,0.1906
533,12.4468,0.1874,13.0394,0.1929
534,12.4774,0.1892,13.0194,0.1931
