round,val_loss,val_acc,test_loss,test_acc
459,2.8587,0.3872,2.7592,0.4082
460,2.7346,0.3892,2.6851,0.4098
461,2.7162,0.3862,2.6811,0.4095
462,2.7431,0.3884,2.6739,0.4057
463,2.7682,0.3910,2.6887,0.4105
464,2.8066,0.3844,2.7185,0.4108
465,2.7347,0.3846,2.6779,0.4100
466,2.7646,0.3824,2.7006,0.4126
467,2.8022,0.3862,2.7231,0.4050
468,2.7525,0.3904,2.6989,0.4155
469,2.7860,0.3792,2.7021,0.4122
470,2.7505,0.3830,2.6718,0.4127
471,2.7752,0.3832,2.6883,0.4084
472,2.7522,0.3960,2.6946,0.4091
473,2.7836,0.3860,2.6822,0.4122
474,2.7911,0.3912,2.7333,0.4066
475,2.7741,0.3912,2.7393,0.4082
476,2.7795,0.3902,2.6956,0.4136
477,2.7627,0.3866,2.7149,0.4066
478,2.7768,0.3794,2.6773,0.4098
479,2.7176,0.3924,2.6640,0.4132
480,2.7853,0.3866,2.7000,0.4086
481,2.7659,0.3938,2.6764,0.4157
482,2.7672,0.3866,2.6982,0.4126
483,2.8021,0.3894,2.7102,0.4136
484,2.7633,0.3920,2.7122,0.4095
485,2.7994,0.3874,2.7126,0.4143
486,2.8165,0.3810,2.7600,0.4051
487,2.8523,0.3862,2.7630,0.4098
488,2.7524,0.3934,2.6900,0.4143
489,2.8361,0.3858,2.7349,0.4134
490,2.7838,0.3936,2.6969,0.4172
491,2.7923,0.3950,2.7162,0.4186
492,2.8036,0.3806,2.7581,0.4087
493,2.8327,0.3886,2.7439,0.4139
494,2.8381,0.3882,2.7619,0.4141
495,2.8022,0.3842,2.7228,0.4133
496,2.8185,0.3872,2.7337,0.4105
497,2.7567,0.3904,2.6954,0.4129
498,2.7411,0.3982,2.6953,0.4141
499,2.8265,0.3920,2.7706,0.4151
500,2.8466,0.3878,2.7656,0.4130
501,2.8222,0.3832,2.7506,0.4121
501,2.8051,0.3864,2.7035,0.4110
502,2.7320,0.3876,2.6868,0.4195
503,2.7949,0.3866,2.7322,0.4183
504,2.8131,0.3898,2.6920,0.4166
505,2.7603,0.3906,2.7005,0.4152
506,2.8264,0.3912,2.7217,0.4173
507,2.7780,0.3886,2.7122,0.4126
508,2.8397,0.3826,2.7651,0.4162
509,2.7594,0.3914,2.7152,0.4117
