name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,562,4.5188,0.0492,4.4412,0.0504,4.5056,0.0488
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,563,4.2084,0.0584,4.1523,0.0603,4.1939,0.0574
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,564,4.3667,0.0458,4.3058,0.0499,4.3562,0.0450
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,565,4.4126,0.0536,4.3333,0.0549,4.4109,0.0485
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,566,4.5307,0.0476,4.5057,0.0486,4.5293,0.0452
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,567,4.5203,0.0430,4.4331,0.0471,4.5236,0.0436
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,568,4.3521,0.0510,4.3046,0.0529,4.3621,0.0495
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,569,4.2288,0.0642,4.1650,0.0700,4.2264,0.0609
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,570,4.3460,0.0530,4.2920,0.0588,4.3291,0.0572
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,571,4.7201,0.0608,4.5564,0.0689,4.7151,0.0599
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,572,4.2723,0.0666,4.2402,0.0667,4.2714,0.0632
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,573,4.3100,0.0452,4.2534,0.0563,4.3153,0.0505
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,574,4.9160,0.0418,4.7202,0.0493,4.9079,0.0417
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,575,4.5255,0.0508,4.5454,0.0520,4.5180,0.0523
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,576,4.1416,0.0688,4.0958,0.0733,4.1466,0.0662
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,577,4.5853,0.0460,4.5117,0.0452,4.5742,0.0432
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,578,4.0721,0.0658,4.0174,0.0710,4.0592,0.0662
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,579,4.5131,0.0494,4.3876,0.0572,4.5254,0.0506
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,580,4.7474,0.0396,4.7712,0.0416,4.7368,0.0381
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,581,4.3212,0.0636,4.2485,0.0624,4.3189,0.0580
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,582,4.5909,0.0480,4.4702,0.0507,4.5711,0.0492
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,583,4.3364,0.0504,4.2818,0.0563,4.3115,0.0515
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,584,4.7070,0.0476,4.6253,0.0494,4.6832,0.0490
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,585,4.2970,0.0520,4.2426,0.0568,4.2822,0.0517
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,586,4.3691,0.0622,4.2863,0.0620,4.3494,0.0602
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,587,4.4981,0.0520,4.4730,0.0587,4.4909,0.0537
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,588,4.3123,0.0660,4.2459,0.0644,4.3093,0.0629
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,589,4.2487,0.0548,4.2120,0.0550,4.2629,0.0515
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,590,4.3097,0.0502,4.2629,0.0562,4.3127,0.0505
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,591,4.2206,0.0622,4.1656,0.0645,4.2328,0.0616
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,592,4.2894,0.0494,4.2407,0.0570,4.3147,0.0518
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,593,4.4676,0.0590,4.4081,0.0652,4.4655,0.0597
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,594,4.5862,0.0466,4.5087,0.0494,4.6090,0.0425
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,595,4.4165,0.0562,4.3713,0.0623,4.4030,0.0599
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,596,4.1681,0.0692,4.1420,0.0702,4.2023,0.0640
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,597,4.6251,0.0454,4.5322,0.0479,4.6178,0.0460
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,598,4.5448,0.0460,4.4572,0.0495,4.5351,0.0460
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,599,4.5503,0.0456,4.5088,0.0521,4.5283,0.0498
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,600,4.7427,0.0482,4.5691,0.0499,4.7230,0.0460
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,601,4.7250,0.0482,4.6112,0.0481,4.7079,0.0456
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,602,4.4818,0.0424,4.4124,0.0431,4.4949,0.0397
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,603,4.5560,0.0482,4.5127,0.0470,4.5377,0.0459
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,604,4.3592,0.0614,4.2984,0.0599,4.3413,0.0585
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,605,4.3879,0.0494,4.2926,0.0522,4.3556,0.0473
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,606,4.2137,0.0598,4.1625,0.0608,4.2050,0.0600
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,607,4.2099,0.0596,4.1786,0.0617,4.2179,0.0581
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,608,4.2032,0.0576,4.1772,0.0626,4.2230,0.0582
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,609,4.3043,0.0620,4.2377,0.0631,4.2852,0.0609
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,610,4.2748,0.0604,4.2188,0.0609,4.2961,0.0591
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,611,4.2192,0.0536,4.1507,0.0591,4.2061,0.0563
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,612,4.1818,0.0594,4.1275,0.0612,4.1898,0.0579
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,613,4.6937,0.0604,4.5715,0.0639,4.6641,0.0588
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,614,4.3558,0.0570,4.2938,0.0633,4.3472,0.0595
