name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_ExponentialLR,193,2.6075,0.4762,2.5653,0.5125,0.9030,0.7342,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,194,2.5684,0.4730,2.5898,0.5107,0.8852,0.7390,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,195,2.6740,0.4786,2.6460,0.5137,0.8882,0.7378,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,196,2.5689,0.4756,2.6268,0.4992,0.8774,0.7402,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,197,2.6133,0.4620,2.5935,0.4960,0.8698,0.7433,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,198,2.5636,0.4706,2.6187,0.5035,0.8632,0.7446,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,199,2.6781,0.4656,2.6451,0.5043,0.8536,0.7471,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,200,2.6742,0.4792,2.6387,0.5128,0.8478,0.7495,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,201,2.6011,0.4742,2.5935,0.5124,0.8484,0.7489,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,202,2.6676,0.4690,2.6523,0.5053,0.8235,0.7556,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,203,2.7132,0.4664,2.6545,0.5103,0.8292,0.7547,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,204,2.6752,0.4756,2.6455,0.5142,0.8296,0.7538,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,205,2.6437,0.4816,2.6401,0.5151,0.8013,0.7611,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,206,2.6445,0.4720,2.6574,0.5114,0.8123,0.7589,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,207,2.6637,0.4740,2.7074,0.5052,0.7936,0.7642,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,208,2.6546,0.4754,2.6460,0.5116,0.7916,0.7635,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,209,2.6796,0.4786,2.6662,0.5120,0.7807,0.7680,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,210,2.7072,0.4714,2.6732,0.5153,0.7686,0.7698,-1.0000,-1.0000
