name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_StepLR,157,3.3717,0.2306,3.2253,0.2574,3.1824,0.2573,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,158,3.3048,0.2400,3.1637,0.2789,3.1488,0.2610,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,159,3.3992,0.2130,3.3048,0.2542,3.1965,0.2516,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,160,3.2760,0.2536,3.1441,0.2731,3.1823,0.2544,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,161,3.3275,0.2348,3.1615,0.2774,3.1865,0.2551,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,162,3.3719,0.2324,3.2075,0.2724,3.1581,0.2603,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,163,3.2968,0.2350,3.1837,0.2727,3.1667,0.2573,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,164,3.2828,0.2412,3.2003,0.2788,3.1496,0.2651,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,165,3.3613,0.2326,3.2196,0.2718,3.1848,0.2573,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,166,3.4045,0.2246,3.2605,0.2599,3.1857,0.2559,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,167,2.8167,0.3218,2.7225,0.3643,2.7336,0.3373,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,168,2.7411,0.3462,2.6413,0.3767,2.5384,0.3688,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,169,2.7165,0.3492,2.5977,0.3884,2.4556,0.3855,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,170,2.6559,0.3558,2.5599,0.3909,2.3960,0.3967,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,171,2.6512,0.3558,2.5270,0.3994,2.3402,0.4075,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,172,2.6041,0.3650,2.4980,0.4074,2.2909,0.4139,-1.0000,-1.0000
